"Observation_ID","Observation_Label","User_Pedon_ID","Latitude","Longitude","State","County","ocean","lake","pedon_id","distance","obs_date","siteiid","peiid","ecositeid","drainagecl","taxonname","taxclname","taxsubgrp","bedrckdepth","flodfreqcl","landform_string","sand050","sand150","pH50","p_wet","p_moist","p_dry","p_mucky","p_sandy","p_rock","p_coastal","p_flood","p_salty","p_dysic","p_euic"
"GRR.GJS.2018.25","gs20180919.01","2018MI025001",42.1473666666667,-85.1124,"Michigan","Calhoun County",775641.88225,100428.358065647,"2018MI025001",12.967025833032,2018-09-19,1385293,"1275207",NA,"poorly","Gilford","Coarse-loamy, mixed, superactive, mesic Typic Endoaquolls","typic endoaquolls",500,NA,"ground moraine",67.7142857142857,66.875,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2018.26","gs20180919.02","2018MI025002",42.1482166666667,-85.1128166666667,"Michigan","Calhoun County",775716.448659835,100365.519492345,"2018MI025002",8.40731545523876,2018-09-19,1385294,"1275208",NA,"poorly","Sebewa","Fine-loamy, mixed, active, mesic Typic Endoaqualfs","typic endoaqualfs",500,NA,"ground moraine",39.046875,39.046875,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2018.27","gs20180919.03","2018MI025004",42.1488166666667,-85.1134,"Michigan","Calhoun County",775790.217137778,100298.549351185,"2018MI025004",10.6259005919816,2018-09-19,1385296,"1275210","F098XA014MI","well","Spinks","Mixed, mesic Psammentic Hapludalfs","psammentic hapludalfs",500,NA,"ground moraine",86.6428571428571,87.1333333333333,NA,0,0,1,0,1,0,0,0,0,0,1
"GRR.GJS.2018.28","gs20180919.04","2018MI025003",42.1498,-85.1133333333333,"Michigan","Calhoun County",775836.40439361,100268.961385463,"2018MI025003",8.34426888715574,2018-09-19,1385295,"1275209",NA,"very poorly","Palms","Loamy, mixed, euic, mesic Terric Haplosaprists","terric haplosaprists",500,NA,"ground moraine",0,0,NA,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2018.29","gs20180919.05","2018MI025005",42.1505166666667,-85.11405,"Michigan","Calhoun County",775925.977211237,100187.501062529,"2018MI025005",9.63524077405653,2018-09-19,1385320,"1275234","F098XA015MI","well","Kalamazoo","Fine-loamy, mixed, active, mesic Typic Hapludalfs","typic hapludalfs",500,NA,"end moraine",69.1698113207547,78.8415300546448,NA,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2018.3","gs20180816.01","2018MI027001",41.8676666666667,-86.1453166666667,"Michigan","Cass County",839861.401523242,36787.5069876394,"2018MI027001",13.1036437510793,2018-08-16,1491688,"1374200","F098XA006MI","very poorly","Adrian","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","terric haplosaprists",500,NA,"outwash plain",0,14.488188976378,NA,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2018.31","gs20180927.01","2018MI045201",42.74455,-84.7940666666667,"Michigan","Eaton County",786827.024188046,115735.631156962,"2018MI045201",13.7179785639655,2018-09-27,1491679,"1374193","F098XA012MI","poorly","Sebewa","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Endoaquolls","typic endoaquolls",500,NA,"depression",50.6231884057971,29.7866666666667,8,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2018.32","gs20180927.02","2018MI045202",42.7422166666667,-84.7892333333333,"Michigan","Eaton County",786354.005937044,116132.211792357,"2018MI045202",5.95767199376943,2018-09-27,1491678,"1374192","F098XA012MI","poorly","Sebewa","Fine-loamy, superactive, mesic Typic Endoaquolls","typic endoaquolls",500,NA,"ground moraine",27.6393442622951,27.6393442622951,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2018.33","gs20181003.01","",42.4966666666667,-84.7255333333333,"Michigan","Eaton County",767279.467509507,123706.07608336,"1967MI045030",1732.14620207241,1969-07-17,828601,"567974",NA,"very poorly","Edwards","Marly, euic, mesic Limnic Haplosaprists","limnic haplosaprists",500,NA,"glacial drainage channel",0,0,NA,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2018.34","gs20181003.02","",42.4885166666667,-84.7244666666667,"Michigan","Eaton County",766728.164901072,123950.358989701,"1967MI045030",2590.13586386488,1969-07-17,828601,"567974",NA,"very poorly","Edwards","Marly, euic, mesic Limnic Haplosaprists","limnic haplosaprists",500,NA,"glacial drainage channel",0,0,NA,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2018.35","gs20181003.03","",42.4877,-84.7241333333333,"Michigan","Eaton County",766657.129549841,123986.92570297,"1967MI045030",2674.66686160631,1969-07-17,828601,"567974",NA,"very poorly","Edwards","Marly, euic, mesic Limnic Haplosaprists","limnic haplosaprists",500,NA,"glacial drainage channel",0,0,NA,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2018.36","gs20181003.04","",42.4871,-84.72405,"Michigan","Eaton County",766616.237307211,124000.622965047,"1967MI045030",2739.54160685463,1969-07-17,828601,"567974",NA,"very poorly","Edwards","Marly, euic, mesic Limnic Haplosaprists","limnic haplosaprists",500,NA,"glacial drainage channel",0,0,NA,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2018.37","gs20181003.05","",42.4878833333333,-84.7256833333333,"Michigan","Eaton County",766776.193422871,123858.110500598,"1967MI045030",2682.35312671322,1969-07-17,828601,"567974",NA,"very poorly","Edwards","Marly, euic, mesic Limnic Haplosaprists","limnic haplosaprists",500,NA,"glacial drainage channel",0,0,NA,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2018.4","gs20180816.02","2018MI027002",41.8689,-86.1455333333333,"Michigan","Cass County",839930.598154209,36727.5427191927,"2018MI027002",2.75956812492039,2018-08-16,1491689,"1374201","F094AB026MI","very poorly","Adrian","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","terric haplosaprists",500,NA,"outwash plain",0,17.0857142857143,NA,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2018.5","gs20180816.03","",41.8653166666667,-86.1503666666667,"Michigan","Cass County",840148.433811634,36473.6757874567,"2018MI027003",150.727851501158,2018-08-16,1491690,"1374202","F098XA020MI","poorly","Gilford","Coarse-loamy, mixed, mesic Mollic Endoaquepts","mollic endoaquepts",500,NA,"outwash plain",53.5,75.2866666666667,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2018.6","gs20180816.04","2018MI027003",41.8641833333333,-86.1500333333333,"Michigan","Cass County",840074.6278871,36540.859464888,"2018MI027003",20.0067188326612,2018-08-16,1491690,"1374202","F098XA020MI","poorly","Gilford","Coarse-loamy, mixed, mesic Mollic Endoaquepts","mollic endoaquepts",500,NA,"outwash plain",53.5,75.2866666666667,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2018.7","gs20180823.01","2018MI021004",41.81015,-86.6446833333333,"Michigan","Berrien County",876038.964532424,4936.11370265607,"2018MI021004",6.34101762495591,2018-08-23,1491687,"1374199","F097XA019MI","somewhat poorly","Conover","Fine-loamy, mixed, active, mesic Aquic Hapludalfs","aquic hapludalfs",500,NA,"end moraine",52.7901234567901,48.9438202247191,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2018.8","gs20180823.02","2018MI021003",41.8454833333333,-86.51905,"Michigan","Berrien County",867715.262755207,9830.98336148364,"2018MI021003",6.1279962628311,2018-08-23,1491684,"1374198","F097XA019MI","somewhat poorly","Conover","Fine-loamy, mixed, active, mesic Aquic Hapludalfs","aquic hapludalfs",500,NA,"end moraine",38.9016393442623,38.9016393442623,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2018.9","gs20180823.03","2018MI021003",41.8470833333333,-86.5187,"Michigan","Berrien County",867753.012774291,9738.89234895315,"2018MI021003",182.042643153459,2018-08-23,1491684,"1374198","F097XA019MI","somewhat poorly","Conover","Fine-loamy, mixed, active, mesic Aquic Hapludalfs","aquic hapludalfs",500,NA,"end moraine",38.9016393442623,38.9016393442623,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2019.1","GRR1","2019MI165001",44.3602778,-85.6794444,"Michigan","Wexford County",860471.158388983,44550.0949484557,"2019MI165001",0,2019-06-26,1385714,"1275637","F094AA005MI","excessively","Rubicon","Sandy, mixed, frigid Entic Haplorthods","entic haplorthods",500,"none","end moraine",90.5161290322581,91.3866666666667,5.38360662929347,0,0,1,0,1,0,0,0,0,1,0
"GRR.GJS.2019.10","s20190820.01","2019MI045003",42.5208638888889,-85.0369611111111,"Michigan","Eaton County",790543.608705697,98047.2424930687,"2019MI045003",2.3234592017082,2019-08-20,1385726,"1275645","F098XA012MI","poorly","Colwood","Fine-loamy, mixed, active, mesic Aquic Hapludolls","aquic hapludolls",500,"none","lake plain",27,27,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2019.11","s20190820.02","2019MI045004",42.5220777777778,-85.0358777777778,"Michigan","Eaton County",790536.177833976,98124.0533323086,"2019MI045004",13.1287163185804,2019-08-20,1385727,"1275646","F098XA006MI","very poorly","Aurelius","Fine-silty, carbonatic, mesic Histic Humaquepts","histic humaquepts",500,"none","lake plain",0,3.47368421052632,NA,1,0,0,1,0,0,0,0,0,0,0
"GRR.GJS.2019.12","s20190820.03","2019MI045005",42.5234472222222,-85.0369388888889,"Michigan","Eaton County",790688.948224631,98024.0818415354,"2019MI045005",15.9689589497918,2019-08-20,1385728,"1275647","F098XA011MI","somewhat poorly","Teasdale","Coarse-loamy, mixed, semiactive, mesic Aquic Glossudalfs","aquic glossudalfs",500,"none","ground moraine",58.0566037735849,60.0933333333333,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2019.13","s20190820.04","2019MI045006",42.5214361111111,-85.0343805555556,"Michigan","Eaton County",790394.025169028,98252.8015518386,"2019MI045006",11.8587316359072,2019-08-20,1385729,"1275648","F098XA006MI","very poorly","Toto","Coprogenous, euic, mesic Limnic Haplosaprists","limnic haplosaprists",500,"none","lake plain",0,0,NA,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2019.14","s20190905.01","2019MI023001",42.0450388888889,-84.9226055555556,"Michigan","Branch County",756453.322606474,118996.749297618,"2019MI023001",61.4390139166221,2019-09-05,1385730,"1275649","F098XA019MI","somewhat poorly","Locke","Fine-loamy, mixed, semiactive, mesic Aquollic Hapludalfs","aquollic hapludalfs",500,"none","moraine",63.3606557377049,72.8021978021978,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2019.15","s20190905.02","2019MI023100",41.7926555555556,-84.9227805555556,"Michigan","Branch County",743814.105464084,119815.20934366,"2019MI023100",7.50551602615627,2019-09-05,1491691,"1374203","F098XA019MI","poorly","Barry","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","typic argiaquolls",500,NA,"outwash plain",39.2786885245902,39.2786885245902,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2019.16","s20190905.03","2019MI023101",41.7891722222222,-84.9229805555556,"Michigan","Branch County",743660.346751587,119814.273353518,"2019MI023101",32.0085486225268,2019-09-05,1491692,"1374204","F098XA014MI","moderately well","Elmdale","Coarse-loamy, mixed, semiactive, mesic Oxyaquic Hapludalfs","oxyaquic hapludalfs",500,NA,"outwash plain",77.8301886792453,78.546875,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2019.17","s20190905.04","2019MI023102",41.7952388888889,-84.9262444444444,"Michigan","Branch County",744198.338905637,120116.544130157,"2019MI023102",5.74770359782938,2019-09-05,1491693,"1374205","F098XA020MI","poorly","Thomas","Fine-loamy, mixed, semiactive, nonacid, mesic Histic Humaquepts","histic humaquepts",500,NA,"depression",15.1960784313725,24.5,NA,1,0,0,1,0,0,0,0,0,0,0
"GRR.GJS.2019.18","s20191010.01","2019MI051017",44.1058222222222,-84.2879472222222,"Michigan","Gladwin County",834728.313635941,36595.7800435695,"2019MI051017",1.47002654212021,2019-10-03,1385737,"1275656","F094AB019MI","somewhat poorly","Ingalls","Sandy over loamy, mixed, active, nonacid, frigid Aeric Endoaquents","aeric endoaquents",500,"none","lakebed (relict)",92,56.7,NA,0,1,0,0,1,0,0,0,0,0,0
"GRR.GJS.2019.19","s20191010.02","S2019MI051022",44.040675,-84.2796444444444,"Michigan","Gladwin County",829808.725252676,32668.2783711852,"S2019MI051022",11.7487999667736,2019-10-10,1479289,"1361501",NA,"poorly","Hettinger","Fine-loamy, mixed, active, nonacid, frigid Mollic Epiaquents","mollic epiaquents",500,"none","lakebed (relict)",32.9411764705882,33.9666666666667,6.07058816797593,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2019.19","s20191010.02","S2019MI051022",44.040675,-84.2796444444444,"Michigan","Gladwin County",829808.725252676,32668.2783711852,"S2019MI051022",11.7487999667736,2019-10-10,1479289,"1469447",NA,"poorly","Hettinger","Coarse-loamy, mixed, superactive, frigid Typic Epiaquolls","typic epiaquolls",500,"none","lakebed (relict)",32.9411764705882,28.2933333333333,6.57647048725801,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2019.2","GRR2","2019MI165002",44.3701389,-85.7571111,"Michigan","Wexford County",862116.927903759,39478.3783482186,"2019MI165002",0,2019-06-26,1385715,"1275638","F096XB019MI","excessively","Grattan","Sandy, mixed, mesic Entic Haplorthods","entic haplorthods",500,"none","end moraine",90.8780487804878,91.3866666666667,5.32345677599495,0,0,1,0,1,0,0,0,0,1,0
"GRR.GJS.2019.20","s20191017.01","S2019MI051023",43.9074694444444,-84.2455444444444,"Michigan","Gladwin County",818748.49873483,26499.4916406063,"S2019MI051023",5.15239565872523,2019-10-15,1479290,"1361502",NA,"somewhat poorly","Brimley","Loamy over sandy or sandy-skeletal, mixed, superactive, mesic Aquic Dystric Eutrudepts","aquic dystric eutrudepts",500,"none","lakebed (relict)",40.9285714285714,68.1666666666667,7.13999990054539,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2019.20","s20191017.01","S2019MI051023",43.9074694444444,-84.2455444444444,"Michigan","Gladwin County",818748.49873483,26499.4916406063,"S2019MI051023",5.15239565872523,2019-10-15,1479290,"1469448",NA,"somewhat poorly","Minoa","Loamy over sandy or sandy-skeletal, mixed, active, mesic Aquic Dystric Eutrudepts","aquic dystric eutrudepts",500,"none","lakebed (relict)",40.9285714285714,68.1666666666667,6.77571425437927,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2019.21","s20191017.02","S2019MI051018",44.1408833333333,-84.3120805555556,"Michigan","Gladwin County",838634.970028043,40124.4296879554,"S2019MI051018",6.94576270150926,2019-10-09,1479287,"1361499",NA,"somewhat poorly","Gladwin","Sandy, mixed, frigid Aquic Arenic Hapludalfs","aquic arenic hapludalfs",500,"none","glacial drainage channel",88,35.2,7.24000005722046,0,1,0,0,1,0,0,0,0,0,1
"GRR.GJS.2019.21","s20191017.02","S2019MI051018",44.1408833333333,-84.3120805555556,"Michigan","Gladwin County",838634.970028043,40124.4296879554,"S2019MI051018",6.94576270150926,2019-10-09,1479287,"1469445",NA,"somewhat poorly","Gladwin","Sandy, mixed, frigid Aquic Arenic Hapludalfs","aquic arenic hapludalfs",500,"none","glacial drainage channel",92,36.8,6.06000003814697,0,1,0,0,1,0,0,0,0,0,1
"GRR.GJS.2019.22","s20190701.01","2019MI025002",42.0984833333333,-84.9350944444444,"Michigan","Calhoun County",760149.282891207,116055.246721876,"2019MI025002",4.13821694937631,2019-07-01,1499679,"1373797","F098XA012MI","very poorly","Thomas","Fine-loamy, mixed, semiactive, calcareous, mesic Histic Humaquepts","histic humaquepts",500,"none","end moraine",5.53571428571429,5.53571428571429,NA,1,0,0,1,0,0,0,0,0,0,0
"GRR.GJS.2019.23","s20190701.02","2019MI025003",42.0980861111111,-84.9360694444444,"Michigan","Calhoun County",760199.596018331,115993.41010571,"2019MI025003",5.71794310718634,2019-07-01,1499680,"1373798","F098XA014MI","moderately well","Coloma","Mixed, mesic Oxyaquic Udipsamments","oxyaquic udipsamments",500,"none","end moraine",87.8227848101266,78.0776699029126,NA,0,1,0,0,1,0,0,0,0,0,0
"GRR.GJS.2019.24","s20190701.03","",42.3466138888889,-84.7736861111111,"Michigan","Calhoun County",762040.595770564,122324.311228213,"1989MI025063",624.71540088299,1989-09-20,1120476,"1183925",NA,"poorly","Barry","Fine-loamy, mixed, superactive, mesic Typic Endoaquolls","typic endoaquolls",500,NA,"moraine",50.1176470588235,57.7714285714286,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2019.3","GRR5","2019MI123001",43.68175,-85.5799722,"Michigan","Newaygo County",894748.444001059,67823.7636522437,"2019MI123001",0,2019-06-26,1385716,"1275639","F094AA002MI","well","Isabella","Fine-loamy, mixed, active, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","moraine",65.25,65.6236559139785,5.00384612725331,0,0,1,0,0,0,0,0,0,1,0
"GRR.GJS.2019.4","GRR6","2019MI123002",43.631,-85.7725278,"Michigan","Newaygo County",905434.017296912,52860.9961730889,"2019MI123002",0,2019-06-27,1385717,"1275640","F096XB020MI","well","Grattan","Sandy, mixed, mesic Entic Haplorthods","entic haplorthods",500,"none","outwash plain",86.7924528301887,90.16,4.93962267209899,0,0,1,0,1,0,0,0,0,1,0
"GRR.GJS.2019.5","s20190722.01","2019MI045001",42.5162833333333,-84.8325694444444,"Michigan","Eaton County",775909.641837122,114660.926918944,"2019MI045001",26.6331390525205,2019-07-22,1385722,"1275641","F098XA012MI","poorly","Parkhill","Fine-loamy, mixed, semiactive, mesic Mollic Epiaquepts","mollic epiaquepts",500,"none","depression",42,42,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2019.6","s20190722.02","2019MI045002",42.516575,-84.8318055555555,"Michigan","Eaton County",775873.087609342,114716.818140466,"2019MI045002",3.74665949316658,2019-07-22,1385723,"1275642","F098XA011MI","somewhat poorly","Capac","Fine-loamy, mixed, active, mesic Aquic Glossudalfs","aquic glossudalfs",500,"none","ground moraine",68.7738095238095,68.7738095238095,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2019.7","s20190722.03","2019MI037001",43.0196888888889,-84.7525027777778,"Michigan","Clinton County",800164.556387567,99830.5762587506,"2019MI037001",21.5427244605478,2019-07-22,1385724,"1275643","F098XA012MI","poorly","Ziegenfuss","Fine, mixed, semiactive, mesic Mollic Epiaquepts","mollic epiaquepts",500,"none","ground moraine",27.3114754098361,27.3114754098361,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2019.8","s20190722.04","2019MI037002",43.0195222222222,-84.7543527777778,"Michigan","Clinton County",800287.948975102,99948.5407971539,"2019MI037002",5.68896938818726,2019-07-22,1385725,"1275644","F098XA011MI","somewhat poorly","Capac","Fine-loamy, mixed, active, mesic Aquic Glossudalfs","aquic glossudalfs",500,"none","ground moraine",69,69,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2019.9","s20190726.01","F2008MI121001",43.1552555555556,-86.0597111111111,"Michigan","Muskegon County",898508.838977834,17408.8043446545,"F2008MI121001",7.47973326081866,2008-06-02,296893,"296457",NA,"somewhat poorly","Saugatuck","Sandy, mixed, mesic, shallow, ortstein Duric Alaquods","duric alaquods",500,"none","nearshore zone (relict)",86.8235294117647,90.24,4.04313728856105,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2019.9","s20190726.01","F2008MI121001",43.1552555555556,-86.0597111111111,"Michigan","Muskegon County",898508.838977834,17408.8043446545,"F2008MI121001",7.47973326081866,2008-06-02,296893,"309206",NA,"somewhat poorly","Saugatuck","Sandy, mixed, mesic, shallow, ortstein Typic Duraquods","typic duraquods",500,"none","nearshore zone (relict)",88.3921568627451,90.7733333333333,4.04313728856105,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2020.1","s20200527.01","",42.7288472222222,-84.8431083333333,"Michigan","Eaton County",789237.996547273,111738.247070549,"2020MI045001",2.38349695592116,2020-05-27,1499805,"1373912","F098XA012MI","poorly","Parkhill","Fine-loamy, mixed, semiactive, mesic Mollic Epiaquepts","mollic epiaquepts",500,"none","depression",37.0588235294118,37.0588235294118,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2020.10","s20200604.04","",43.21355,-85.9336333333333,"Michigan","Muskegon County",893184.83163242,22746.4548137859,"2020MI121104",19.5598575944633,2020-06-04,1491789,"1374312","F097XA008MI","poorly","Granby","Sandy, mixed, mesic Typic Endoaquolls","typic endoaquolls",500,"occasional","drainageway",81.7727272727273,81.7727272727273,NA,1,0,0,0,1,0,0,1,0,0,1
"GRR.GJS.2020.11","s20200610.02","",43.0686166666667,-86.0827166666667,"Michigan","Ottawa County",895162.17529775,13251.9589138966,"2020MI139001",4.07544667136033,2020-06-10,1499803,"1373910","F097XA006MI","somewhat poorly","Rapson","Sandy over loamy, mixed, semiactive, mesic Aquic Udorthents","aquic udorthents",500,"none",NA,88.5151515151515,46,NA,0,1,0,0,1,0,0,0,0,0,0
"GRR.GJS.2020.12","s20200610.03","",43.06701,-86.082616,"Michigan","Ottawa County",895064.115336981,13218.8316768395,"2020MI139002",8.24099684642944,2020-06-10,1499804,"1373911","F097XA023MI","poorly","Lamson","Fine-loamy, mixed, mesic Typic Endoaquepts","typic endoaquepts",500,"none","depression",8.96551724137931,8.96551724137931,NA,1,0,0,0,0,0,0,0,0,0,0
"GRR.GJS.2020.13","s20200611.01","",42.1694916666667,-85.6332888888889,"Michigan","Kalamazoo County",815093.590898495,58868.4779923982,"1977MI077202",2520.73261330555,2014-01-16,930424,"912139",NA,"well","Spinks","Sandy, mixed, mesic Lamellic Hapludalfs","lamellic hapludalfs",500,"none","outwash plain",82,38.8133333333333,6.59577475802999,0,0,1,0,1,0,0,0,0,0,1
