"Observation_ID","mukey","muname","flood","wet","moist","dry","mucky","sandy","rock","coastal","salty","dysic","euic","Observation_Label","pedon_id","distance","taxonname","taxclname","tpiclass","elev","slope","aspect","tpi","upper","middle","lower","nativity","wetness","LRU"
"GRR.GJS.2023.57",192678,"Kawkawlin loam, 2 to 6 percent slopes",0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,237.491989135742,1.11022302462516e-14,270.000061035156,0.43276309967041,0,0,1,0.938976377952756,0.508365565364591,"97A"
"GRR.GJS.2023.6",191039,"Access denied",0,0,0,1,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,278.766967773438,1.7756290435791,271.610321044922,0.574987769126892,1,0,0,1,0.250013440137627,"94AB"
"GRR.GJS.2023.7",191039,"Access denied",0,0,0,1,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,286.867858886719,2.95897674560547,120.356140136719,0.614867389202118,1,0,0,0.996969696969697,0.16108573451572,"94AB"
"GRR.GJS.2023.8",191039,"Access denied",0,0,0,1,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,281.233673095703,3.94830369949341,64.0046157836914,0.451955288648605,0,1,0,1,0.37486931698148,"94AB"
"GRR.GJS.2023.9",191039,"Access denied",0,0,0,1,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,286.104339599609,6.41920852661133,12.9379987716675,0.55991142988205,1,0,0,1,0.289555925197843,"94AB"
"GRR.NJL.2023.1",192685,"Mancelona loamy sand, 0 to 2 percent slopes",0,0,0,1,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,204.985610961914,2.12392020225525,200.340881347656,0.599444210529327,1,0,0,1,0.277251030060906,"97A"
"GRR.NJL.2023.10",192504,"Alfic Haplorthods, sandy over loamy-Alfic Haplorthods, sandy complex, rolling",0,0,0,1,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,215.864807128906,0.623345136642456,134.525650024414,0.736262142658234,1,0,0,1,0.319857825880345,"96B"
"GRR.NJL.2023.11",190743,"Kalkaska sand, 6 to 18 percent slopes",0,0,0,1,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,418.237121582031,5.05518007278442,56.0494079589844,0.437262445688248,0,0,1,1,0.30847860126306,"94AA"
"GRR.NJL.2023.12",190743,"Kalkaska sand, 6 to 18 percent slopes",0,0,0,1,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,417.159118652344,3.35419845581055,256.139556884766,0.509544849395752,0,1,0,0.982498491249246,0.274032375442609,"94AA"
"GRR.NJL.2023.13",193389,"Entic Haplorthods, sandy, hilly",0,0,0,1,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,232.24494934082,4.69136571884155,321.294708251953,0.275519996881485,0,0,1,1,0.438167971792072,"96A"
"GRR.NJL.2023.14",193389,"Entic Haplorthods, sandy, hilly",0,0,0,1,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,237.539367675781,10.2943296432495,354.1259765625,0.291234225034714,0,0,1,1,0.38142451749564,"96A"
"GRR.NJL.2023.15",187269,"Alluvial land",1,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,239.239028930664,1.27084064483643,203.405258178711,0.19316029548645,0,0,1,1,0.267299234940437,"98A2"
"GRR.NJL.2023.16",2689475,"Plainfield-Spinks sands, 18 to 35 percent slopes",0,0,0,1,0,1,0,0,0,0.5,0.5,NA,NA,NA,NA,NA,NA,243.787353515625,12.4228363037109,182.402984619141,0.326827168464661,0,0,1,0.998425816607635,0.836995642365844,"98A2"
"GRR.NJL.2023.17",187269,"Alluvial land",1,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,237.883209228516,0.682212591171265,265.781127929688,0.228412225842476,0,0,1,0.938307030129125,0.394203981136249,"98A2"
"GRR.NJL.2023.18",187269,"Alluvial land",1,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,249.647994995117,0.436204999685287,60.9210739135742,0.357163816690445,0,0,1,0.992125984251968,0.966750869365527,"98A2"
"GRR.NJL.2023.19",187269,"Alluvial land",1,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,249.647994995117,0,90.0000228881836,0.395317167043686,0,0,1,0.970544918998527,0.712947032188896,"98A2"
"GRR.NJL.2023.2",2763256,"Plainfield-Metea-Spinks complex, 35 to 60 percent slopes",0,0,0,1,0,1,0,0,0,0.333333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,188.051345825195,0.447234183549881,113.441818237305,0.260298043489456,0,0,1,0.990985189954926,0.479728130742246,"97A"
"GRR.NJL.2023.3",212438,"Morocco-Newton complex, 0 to 3 percent slopes",0,0.5,0.5,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,205.155654907227,0.234329208731651,236.372482299805,0.500080168247223,0,1,0,1,0.511442325295885,"97A"
"GRR.NJL.2023.4",192741,"Tonkey sandy loam",0,1,0,0,0,0,0,0,0,0,1,"2023523.001","2023MI139001",17.3350324581241,"Tonkey","Coarse-loamy, mixed, mesic Mollic Endoaquepts",1,216.638519287109,0.410652250051498,299.350738525391,0.462170600891113,0,1,0,1,0.649271382584717,"97A"
"GRR.NJL.2023.5",192670,"Hettinger loam",0,1,0,0,0,0,0,0,0,0,1,"2023523.002","2023MI139002",15.8636169217768,"Tonkey","Coarse-loamy, mixed, mesic Mollic Endoaquepts",1,213.711288452148,1.31554090976715,81.869758605957,0.449096471071243,0,0,1,0.998415213946117,0.715109019714434,"97A"
"GRR.NJL.2023.6",186107,"Coloma loamy sand, 0 to 6 percent slopes",0,0,0,1,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,227.729888916016,1.136354804039,239.823928833008,0.324498265981674,0,0,1,0.995929995929996,0.857772335019571,"98A1"
"GRR.NJL.2023.7",186519,"Brems sand, 0 to 4 percent slopes",0,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,284.647369384766,0.179439961910248,348.696502685547,0.507870256900787,0,1,0,1,0.318390276034352,"96B"
"GRR.NJL.2023.8",186513,"Plainfield sand, 0 to 6 percent slopes",0,0,0,1,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,284.955383300781,0.306970089673996,266.092834472656,0.510702311992645,0,1,0,0.971180237877402,0.241693461950697,"96B"
"GRR.NJL.2023.9",192504,"Alfic Haplorthods, sandy over loamy-Alfic Haplorthods, sandy complex, rolling",0,0,0,1,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,215.78076171875,0.774838149547577,110.324310302734,0.66306734085083,1,0,0,0.999540229885058,0.238178545957563,"96B"
"TOL.NB.2023.1",816909,"Hooksan fine sand, 2 to 10 percent slopes",0,0,1,0,0,1,0,1,0,0,0,"2023NJ029203","2023NJ029203",4.81929720114463,"Fox Hill","Sandy, siliceous, subactive, nonacid, mesic Haplic Sulfaquents",2,6,2,NA,NA,NA,1,NA,1,0.385617825793383,"153D"
"TOL.NB.2023.2",697786,"Kresson fine sandy loam, 0 to 2 percent slopes",0,0,1,0,0,0,0,0,0,1,0,"2023NJ005202","2023NJ005202",13.0851054067677,"Shrewsbury","Fine-loamy, mixed, active, mesic Aeric Endoaquults",1,19.2000007629395,1,NA,NA,NA,NA,1,0.669652855543113,0.380976281297502,"149A"
